,unit_name,employee_unit,post_name,professional,person_num,person_num2,view,view2,detail,compare
633,国家统计局浙江调查总队,国家统计局浙江调查总队,温州调查队综合与法规处科员,汉语言文学、新闻学、法学、国民经济管理、审计学、财政学,1,0,查看,查看,详情,对比
634,国家统计局浙江调查总队,国家统计局浙江调查总队,嘉兴调查队业务处室科员1,统计学、应用统计学、经济学、经济统计学、国际经济与贸易、国民经济管理,1,0,查看,查看,详情,对比
635,国家统计局浙江调查总队,国家统计局浙江调查总队,嘉兴调查队业务处室科员2,统计学、应用统计学、经济学、经济统计学,2,0,查看,查看,详情,对比
636,国家统计局浙江调查总队,国家统计局浙江调查总队,湖州调查队农业调查处科员,统计学、应用统计学、经济学、经济统计学、会计学、财务管理、国际经济与贸易,1,0,查看,查看,详情,对比
637,国家统计局浙江调查总队,国家统计局浙江调查总队,湖州调查队综合与法规处科员,经济学、经济统计学、会计学、财务管理,1,0,查看,查看,详情,对比
638,国家统计局浙江调查总队,国家统计局浙江调查总队,湖州调查队价格调查处科员,统计学、应用统计学、经济学、经济统计学,1,0,查看,查看,详情,对比
639,国家统计局浙江调查总队,国家统计局浙江调查总队,绍兴调查队业务处室科员1,计算机科学与技术、软件工程、网络工程、信息安全,1,0,查看,查看,详情,对比
640,国家统计局浙江调查总队,国家统计局浙江调查总队,绍兴调查队业务处室科员2,统计学、应用统计学、经济学、经济统计学、国际经济与贸易,1,0,查看,查看,详情,对比
641,国家统计局浙江调查总队,国家统计局浙江调查总队,金华调查队业务处室科员1,统计学、应用统计学、经济学、经济统计学、国际经济与贸易、国民经济管理,1,0,查看,查看,详情,对比
642,国家统计局浙江调查总队,国家统计局浙江调查总队,金华调查队业务处室科员2,统计学、应用统计学、经济学、经济统计学、国际经济与贸易、国民经济管理,1,0,查看,查看,详情,对比
643,国家统计局浙江调查总队,国家统计局浙江调查总队,金华调查队业务处室科员3,统计学、应用统计学、经济学、经济统计学、国际经济与贸易、国民经济管理,1,0,查看,查看,详情,对比
644,国家统计局浙江调查总队,国家统计局浙江调查总队,衢州调查队办公室科员,会计学、财务管理、财政学、审计学,1,0,查看,查看,详情,对比
645,国家统计局浙江调查总队,国家统计局浙江调查总队,衢州调查队综合处科员,统计学、应用统计学、经济学、金融学、数学与应用数学、工商管理,1,0,查看,查看,详情,对比
646,国家统计局浙江调查总队,国家统计局浙江调查总队,衢州调查队业务处室科员,统计学、应用统计学、经济学、金融学、数学与应用数学、工商管理、汉语言文学,2,0,查看,查看,详情,对比
647,国家统计局浙江调查总队,国家统计局浙江调查总队,舟山调查队企业调查与监测处科员,统计学、经济学、经济统计学、金融学、国际经济与贸易、计算机科学与技术、工商管理、会计学,1,0,查看,查看,详情,对比
648,国家统计局浙江调查总队,国家统计局浙江调查总队,台州调查队办公室科员,会计学、财务管理、财政学、审计学,1,0,查看,查看,详情,对比
649,国家统计局浙江调查总队,国家统计局浙江调查总队,台州调查队业务处室科员1,统计学、应用统计学、经济学、经济统计学、金融学、经济与金融、数学与应用数学、会计学,1,0,查看,查看,详情,对比
650,国家统计局浙江调查总队,国家统计局浙江调查总队,台州调查队业务处室科员2,统计学、应用统计学、经济学、经济统计学、金融学、经济与金融、数学与应用数学、会计学,2,0,查看,查看,详情,对比
651,国家统计局浙江调查总队,国家统计局浙江调查总队,台州调查队业务处室科员3,计算机科学与技术、软件工程、网络工程、信息安全,1,0,查看,查看,详情,对比
652,国家统计局浙江调查总队,国家统计局浙江调查总队,丽水调查队农业调查处科员,统计学、应用统计学、经济学、经济统计学、会计学、财务管理、工商管理,1,0,查看,查看,详情,对比
653,国家统计局浙江调查总队,国家统计局浙江调查总队,丽水调查队企业调查和监测处科员,统计学、应用统计学、经济学、经济统计学、会计学、财务管理,1,0,查看,查看,详情,对比
654,国家统计局浙江调查总队,国家统计局浙江调查总队,丽水调查队综合法规处科员,法学、汉语言文学,1,0,查看,查看,详情,对比
655,国家统计局浙江调查总队,国家统计局浙江调查总队,鄞州调查队科员,统计学、应用统计学、经济学、会计学、财务管理、农林经济管理,1,0,查看,查看,详情,对比
656,国家统计局浙江调查总队,国家统计局浙江调查总队,瑞安调查队科员,统计学、应用统计学、经济学、国际经济与贸易、会计学、财务管理,1,0,查看,查看,详情,对比
657,国家统计局浙江调查总队,国家统计局浙江调查总队,永嘉调查队科员,统计学、应用统计学、经济学、国际经济与贸易、汉语言文学,1,0,查看,查看,详情,对比
658,国家统计局浙江调查总队,国家统计局浙江调查总队,嘉善调查队科员1,统计学、应用统计学、经济学、经济统计学、会计学、财务管理、汉语言文学、计算机科学与技术,1,0,查看,查看,详情,对比
659,国家统计局浙江调查总队,国家统计局浙江调查总队,嘉善调查队科员2,统计学、应用统计学、经济学、经济统计学、会计学、财务管理、汉语言文学、计算机科学与技术,1,0,查看,查看,详情,对比
660,国家统计局浙江调查总队,国家统计局浙江调查总队,安吉调查队科员1,经济学类、统计学类、计算机类,1,0,查看,查看,详情,对比
661,国家统计局浙江调查总队,国家统计局浙江调查总队,安吉调查队科员2,统计学、应用统计学、经济学、工商管理、农林经济管理、计算机科学与技术,1,0,查看,查看,详情,对比
662,国家统计局浙江调查总队,国家统计局浙江调查总队,新昌调查队科员,统计学、应用统计学、经济学、会计学、财务管理、计算机科学与技术,1,0,查看,查看,详情,对比
663,国家统计局浙江调查总队,国家统计局浙江调查总队,嵊州调查队科员,统计学、应用统计学、经济学、汉语言文学、财务管理、会计学、工商管理,1,0,查看,查看,详情,对比
664,国家统计局浙江调查总队,国家统计局浙江调查总队,义乌调查队科员1,经济学类、统计学类、计算机类,1,0,查看,查看,详情,对比
665,国家统计局浙江调查总队,国家统计局浙江调查总队,义乌调查队科员2,统计学、应用统计学、经济学、国际经济与贸易、国民经济与管理、财务管理、会计学,1,0,查看,查看,详情,对比
666,国家统计局浙江调查总队,国家统计局浙江调查总队,龙游调查队科员,统计学、应用统计学、经济学、经济统计学、金融学、财务管理、会计学、计算机科学与技术,1,0,查看,查看,详情,对比
667,国家统计局浙江调查总队,国家统计局浙江调查总队,温岭调查队科员,统计学、应用统计学、经济学、经济统计学、会计学、财务管理,1,0,查看,查看,详情,对比
668,国家统计局浙江调查总队,国家统计局浙江调查总队,临海调查队科员,统计学、应用统计学、经济学、会计学、财务管理、汉语言文学,1,0,查看,查看,详情,对比
669,国家统计局浙江调查总队,国家统计局浙江调查总队,龙泉调查队科员,统计学、应用统计学、经济学、汉语言文学、会计学、财务管理、信息与计算机科学,1,0,查看,查看,详情,对比
670,浙江省气象局,浙江省气象局,计划财务处主任科员及以下,会计类、财务管理类、经济管理类,2,0,查看,查看,详情,对比
671,浙江省气象局,浙江省气象局,科技与预报处主任科员及以下,大气科学类、生态学类,2,0,查看,查看,详情,对比
672,浙江省气象局,浙江省气象局,政策法规处主任科员及以下,法学类,1,0,查看,查看,详情,对比
673,浙江省气象局,宁波市气象局,观测与预报处主任科员及以下,大气科学类,1,0,查看,查看,详情,对比
674,浙江省气象局,温州市气象局,减灾与法规科主任科员及以下,大气科学类、法学类,1,0,查看,查看,详情,对比
675,浙江省气象局,温州市气象局,观测与预报科主任科员及以下,大气科学类,1,0,查看,查看,详情,对比
676,浙江省气象局,湖州市气象局,减灾与法规科主任科员及以下,大气科学类、法学类,1,0,查看,查看,详情,对比
677,浙江省气象局,湖州市气象局,观测与预报科主任科员及以下,大气科学类,1,0,查看,查看,详情,对比
678,浙江省气象局,金华市气象局,减灾与法规科主任科员及以下,大气科学类,1,0,查看,查看,详情,对比
679,浙江省气象局,舟山市气象局,观测与预报科主任科员及以下,大气科学类,1,0,查看,查看,详情,对比
680,浙江省气象局,丽水市气象局,减灾与法规科主任科员及以下,大气科学类,2,0,查看,查看,详情,对比
681,浙江省气象局,杭州市萧山区气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
682,浙江省气象局,杭州市临安区气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
683,浙江省气象局,杭州市建德市气象局,减灾科科员,理学类、大气科学类、计算机类,1,0,查看,查看,详情,对比
684,浙江省气象局,杭州市建德市气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
685,浙江省气象局,湖州市德清县气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
686,浙江省气象局,湖州市长兴县气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
687,浙江省气象局,湖州市安吉县气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
688,浙江省气象局,金华市磐安县气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
689,浙江省气象局,丽水市缙云县气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
690,浙江省气象局,丽水市景宁县气象局,减灾科科员,理学类、大气科学类、计算机类,1,0,查看,查看,详情,对比
691,浙江省气象局,丽水市景宁县气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
692,浙江省气象局,丽水市松阳县气象局,减灾科科员,大气科学类,1,0,查看,查看,详情,对比
693,中国银行业监督管理委员会浙江监管局,温州银监分局,监管部门主任科员及以下,经济、金融,3,0,查看,查看,详情,对比
694,中国银行业监督管理委员会浙江监管局,温州银监分局,综合部门主任科员及以下,管理学,1,0,查看,查看,详情,对比
695,中国银行业监督管理委员会浙江监管局,温州银监分局辖内监管办事处,监管部门主任科员及以下,经济、金融,2,0,查看,查看,详情,对比
696,中国银行业监督管理委员会浙江监管局,嘉善监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
697,中国银行业监督管理委员会浙江监管局,湖州银监分局,法规部门主任科员及以下,法学,1,0,查看,查看,详情,对比
698,中国银行业监督管理委员会浙江监管局,湖州银监分局,信息科技部门主任科员及以下,计算机科学与技术,1,0,查看,查看,详情,对比
699,中国银行业监督管理委员会浙江监管局,长兴监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
700,中国银行业监督管理委员会浙江监管局,长兴监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
701,中国银行业监督管理委员会浙江监管局,绍兴银监分局,监管部门主任科员及以下,法学,1,0,查看,查看,详情,对比
702,中国银行业监督管理委员会浙江监管局,诸暨监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
703,中国银行业监督管理委员会浙江监管局,金华银监分局,综合部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
704,中国银行业监督管理委员会浙江监管局,金华银监分局,监管部门主任科员及以下,财务管理、会计学,2,0,查看,查看,详情,对比
705,中国银行业监督管理委员会浙江监管局,金华银监分局,法规部门主任科员及以下,经济法学,1,0,查看,查看,详情,对比
706,中国银行业监督管理委员会浙江监管局,金华银监分局,统计部门主任科员及以下,统计学,1,0,查看,查看,详情,对比
707,中国银行业监督管理委员会浙江监管局,义乌监管办事处,监管部门主任科员及以下,金融学,1,0,查看,查看,详情,对比
708,中国银行业监督管理委员会浙江监管局,永康监管办事处,监管部门主任科员及以下,财务管理、会计学,1,0,查看,查看,详情,对比
709,中国银行业监督管理委员会浙江监管局,衢州银监分局,监管部门主任科员及以下,经济、金融,2,0,查看,查看,详情,对比
710,中国银行业监督管理委员会浙江监管局,衢州银监分局,法规部门主任科员及以下,法学,1,0,查看,查看,详情,对比
711,中国银行业监督管理委员会浙江监管局,衢州银监分局,信息科技部门主任科员及以下,计算机科学与技术,1,0,查看,查看,详情,对比
712,中国银行业监督管理委员会浙江监管局,衢州银监分局辖内监管办事处,监管部门主任科员及以下,经济、金融,2,0,查看,查看,详情,对比
713,中国银行业监督管理委员会浙江监管局,台州银监分局,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
714,中国银行业监督管理委员会浙江监管局,台州银监分局,法规部门主任科员及以下,法学,1,0,查看,查看,详情,对比
715,中国银行业监督管理委员会浙江监管局,台州银监分局,信息科技部门主任科员及以下,计算机科学与技术,1,0,查看,查看,详情,对比
716,中国银行业监督管理委员会浙江监管局,临海监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
717,中国银行业监督管理委员会浙江监管局,丽水银监分局,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
718,中国银行业监督管理委员会浙江监管局,青田监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
719,中国银行业监督管理委员会浙江监管局,舟山银监分局,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
720,中国银行业监督管理委员会浙江监管局,舟山银监分局,监管部门主任科员及以下,财务管理、会计学,1,0,查看,查看,详情,对比
721,中国银行业监督管理委员会浙江监管局,普陀监管办事处,监管部门主任科员及以下,财务管理、会计学,1,0,查看,查看,详情,对比
722,中国银行业监督管理委员会浙江监管局,浙江银监局,监管部门主任科员及以下,金融学,3,0,查看,查看,详情,对比
723,中国银行业监督管理委员会浙江监管局,浙江银监局,监管部门主任科员及以下,财务管理、会计学,3,0,查看,查看,详情,对比
724,中国银行业监督管理委员会浙江监管局,浙江银监局,监管部门主任科员及以下,经济法学,2,0,查看,查看,详情,对比
725,中国银行业监督管理委员会浙江监管局,临安监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
726,中国银行业监督管理委员会浙江监管局,桐庐监管办事处,监管部门主任科员及以下,经济、金融,1,0,查看,查看,详情,对比
727,中国银行业监督管理委员会宁波监管局,宁波银监局,监管部门主任科员及以下,金融学,1,0,查看,查看,详情,对比
728,中国银行业监督管理委员会宁波监管局,宁波银监局,监管部门主任科员及以下,会计学、财务管理,1,0,查看,查看,详情,对比
729,中国银行业监督管理委员会宁波监管局,宁波银监局,法规部门主任科员及以下,法学,2,0,查看,查看,详情,对比
730,中国银行业监督管理委员会宁波监管局,宁波银监局,信息科技部门主任科员及以下,计算机类,2,0,查看,查看,详情,对比
731,中国证券监督管理委员会浙江监管局,中国证券监督管理委员会浙江监管局,辖区会计类监管岗位主任科员及以下,会计学、审计学,3,0,查看,查看,详情,对比
732,中国证券监督管理委员会浙江监管局,中国证券监督管理委员会浙江监管局,辖区法律类监管岗位主任科员及以下,经济法、民商法、行政法,2,0,查看,查看,详情,对比
733,中国证券监督管理委员会浙江监管局,中国证券监督管理委员会浙江监管局,辖区计算机类监管岗位主任科员及以下,计算机科学与技术、软件工程、计算机应用技术、计算机软件与理论,1,0,查看,查看,详情,对比
734,中国证券监督管理委员会宁波监管局,中国证券监督管理委员会宁波监管局,辖区财金类监管岗位主任科员及以下,金融学、经济学、工商管理、国际经济与贸易、金融工程、投资学,1,0,查看,查看,详情,对比
735,中国证券监督管理委员会宁波监管局,中国证券监督管理委员会宁波监管局,辖区会计类监管岗位主任科员及以下,会计类,1,0,查看,查看,详情,对比
736,中国证券监督管理委员会宁波监管局,中国证券监督管理委员会宁波监管局,辖区法律类监管岗位主任科员及以下,法学、民商法学、经济法学、行政法学,1,0,查看,查看,详情,对比
737,中国证券监督管理委员会宁波监管局,中国证券监督管理委员会宁波监管局,辖区计算机类监管岗位主任科员及以下,计算机科学与技术、计算机软件与理论、计算机应用技术、软件工程、网络工程、通信工程,1,0,查看,查看,详情,对比
738,中国保险监督管理委员会浙江监管局,浙江保监局,综合监管岗主任科员及以下,经济、金融、保险类,1,0,查看,查看,详情,对比
739,中国保险监督管理委员会浙江监管局,浙江保监局温州保监分局,综合监管岗科员,财务、会计、审计类,1,0,查看,查看,详情,对比
740,中国保险监督管理委员会浙江监管局,浙江保监局温州保监分局,综合监管岗科员,法律类,1,0,查看,查看,详情,对比
741,中国保险监督管理委员会宁波监管局,宁波保监局,业务监管岗主任科员以下,经济学类,1,0,查看,查看,详情,对比
